"asi","county","state","X","Y","year","index"
26.4375,"ButteSD","South Dakota",-103.72,44.996,1989,6716
18.3125,"ButteSD","South Dakota",-103.791,44.867,1989,6717
24.0625,"ButteSD","South Dakota",-104.024,44.619,1989,6718
23.3125,"ButteSD","South Dakota",-103.963,45.03,1989,6719
18.1875,"ButteSD","South Dakota",-103.709,45.025,1989,6720
32.8125,"ButteSD","South Dakota",-103.386,44.968,1989,6721
28.3125,"ButteSD","South Dakota",-103.975,44.832,1989,6722
29.875,"ButteSD","South Dakota",-103.502,45.207,1989,6723
33.1875,"ButteSD","South Dakota",-103.72,44.777,1989,6724
14.75,"ButteSD","South Dakota",-103.88,44.876,1989,6725
31.3125,"ButteSD","South Dakota",-103.302,44.73,1989,6727
23.6875,"ButteSD","South Dakota",-103.367,44.872,1989,6728
28.875,"ButteSD","South Dakota",-103.536,44.627,1989,6729
28.1875,"ButteSD","South Dakota",-103.616,45.063,1989,6730
28.1875,"ButteSD","South Dakota",-103.372,45.06,1989,6731
23.625,"ButteSD","South Dakota",-103.318,45.088,1989,6732
21.875,"ButteSD","South Dakota",-103.8,45.017,1989,6733
27.9375,"ButteSD","South Dakota",-103.73,44.707,1989,6734
21.3125,"ButteSD","South Dakota",-103.217,44.943,1989,6735
25.4375,"ButteSD","South Dakota",-103.336,44.829,1989,6736
28.5,"ButteSD","South Dakota",-103.31,44.869,1989,6737
22.6875,"ButteSD","South Dakota",-103.28,44.785,1989,6738
24.75,"ButteSD","South Dakota",-103.759,45.043,1989,6739
24.6875,"ButteSD","South Dakota",-103.608,44.941,1989,6740
24.6875,"ButteSD","South Dakota",-103.334,44.993,1989,6741
34.0625,"ButteSD","South Dakota",-103.78,44.764,1989,6742
24.6875,"ButteSD","South Dakota",-103.921,45.025,1989,6743
29.1875,"Meade","South Dakota",-103.389,44.53,1989,6744
32.8125,"Meade","South Dakota",-103.52,44.498,1989,6749
38.3125,"ParkW","Wyoming",-109.16,43.838,1989,6750
7.0625,"ParkW","Wyoming",-109.813,44.768,1989,6751
18.6875,"ParkW","Wyoming",-109.578,44.02,1989,6752
5.125,"ParkW","Wyoming",-109.997,44.189,1989,6753
34.5,"ParkW","Wyoming",-109.628,44.14,1989,6754
17.8125,"ParkW","Wyoming",-108.866,44.915,1989,6755
12.875,"ParkW","Wyoming",-109.804,44.243,1989,6757
30.25,"ParkW","Wyoming",-108.841,44.013,1989,6758
40.9375,"ParkW","Wyoming",-109.333,44.283,1989,6759
14.5625,"ParkW","Wyoming",-110.002,44.028,1989,6760
7,"ParkW","Wyoming",-109.583,44.091,1989,6761
21.8125,"ParkW","Wyoming",-109.892,44.254,1989,6762
9.6875,"ParkW","Wyoming",-109.65,44.88,1989,6765
29.25,"ParkW","Wyoming",-108.693,44.914,1989,6766
36.6875,"ParkW","Wyoming",-109.297,44.691,1989,6767
12.4375,"ParkW","Wyoming",-109.028,44.175,1989,6768
8.375,"ParkW","Wyoming",-110.04,44.2,1989,6769
6.3125,"ParkW","Wyoming",-109.753,44.77,1989,6770
18.4375,"ParkW","Wyoming",-108.6,44.448,1989,6774
30.75,"ParkW","Wyoming",-109.668,44.431,1989,6775
21.9375,"ParkW","Wyoming",-109.19,44.138,1989,6776
20.5,"ParkW","Wyoming",-109.054,44.711,1989,6777
20.8125,"ParkW","Wyoming",-108.742,44.498,1989,6778
47.375,"ParkW","Wyoming",-109.278,44.069,1989,6779
20.5625,"ParkW","Wyoming",-108.79,44.346,1989,6780
18,"ParkW","Wyoming",-109.621,44.489,1989,6781
18,"ParkW","Wyoming",-108.553,44.106,1989,6782
16.25,"ParkW","Wyoming",-108.59,44.468,1989,6784
37.6875,"ParkW","Wyoming",-109.977,43.976,1989,6786
12.9375,"ParkW","Wyoming",-109.703,44.353,1989,6787
36.1875,"ParkW","Wyoming",-108.763,44.458,1989,6789
36.625,"ParkW","Wyoming",-109.345,44.43,1989,6790
33.375,"ParkW","Wyoming",-109.338,44.296,1989,6792
54.625,"ParkW","Wyoming",-109.541,44.958,1989,6793
19.4375,"ParkW","Wyoming",-109.304,44.884,1989,6794
24.25,"ParkW","Wyoming",-108.942,44.18,1989,6796
10.1875,"ParkW","Wyoming",-109.197,44.014,1989,6797
28.5,"ParkW","Wyoming",-109.592,43.968,1989,6798
9.8125,"ParkW","Wyoming",-108.825,44.661,1989,6799
3.125,"ParkW","Wyoming",-109.359,44.307,1989,6800
9.5,"ParkW","Wyoming",-109.669,44.127,1989,6801
9.0625,"ParkW","Wyoming",-109.715,44.81,1989,6802
42.4375,"ParkW","Wyoming",-109.73,44.948,1989,6803
27,"ParkW","Wyoming",-108.91,44.004,1989,6804
8.5,"ParkW","Wyoming",-109.11,44.815,1989,6806
34.875,"ParkW","Wyoming",-109.933,44.025,1989,6808
23.3125,"ParkW","Wyoming",-109.505,44.243,1989,6809
25.5625,"ParkW","Wyoming",-109.297,44.451,1989,6811
3.5625,"ParkW","Wyoming",-109.913,44.582,1989,6812
33.375,"ParkW","Wyoming",-109.11,44.34,1989,6813
48.4375,"ParkW","Wyoming",-109.845,43.953,1989,6814
12.4375,"ParkW","Wyoming",-109.584,43.972,1989,6815
27.5625,"ParkW","Wyoming",-108.86,44.965,1989,6816
18.8125,"ParkW","Wyoming",-108.831,44.541,1989,6817
8.25,"ParkW","Wyoming",-109.997,44.593,1989,6818
40.9375,"ParkW","Wyoming",-109.696,43.931,1989,6819
48.375,"ParkW","Wyoming",-109.398,44.264,1989,6821
28.25,"ParkW","Wyoming",-109.256,44.644,1989,6822
20.5,"ParkW","Wyoming",-108.943,44.189,1989,6823
9.6875,"ParkW","Wyoming",-109.898,44.185,1989,6824
16.75,"ParkW","Wyoming",-109.864,44.96,1989,6825
49.4375,"ParkW","Wyoming",-109.041,43.964,1989,6829
21.25,"ParkW","Wyoming",-109.202,44.078,1989,6830
3.8125,"ParkW","Wyoming",-109.711,44.27,1989,6831
3.9375,"ParkW","Wyoming",-109.719,44.621,1989,6833
13.0625,"ParkW","Wyoming",-109.311,44.853,1989,6835
34.75,"ParkW","Wyoming",-109.562,44.099,1989,6836
12.875,"ParkW","Wyoming",-109.822,44.882,1989,6837
4.125,"ParkW","Wyoming",-109.242,43.851,1989,6838
16.5625,"ParkW","Wyoming",-109.943,43.967,1989,6840
22.25,"ParkW","Wyoming",-109.336,44.188,1989,6842
31.875,"ParkW","Wyoming",-109.411,44.115,1989,6843
16.1875,"ParkW","Wyoming",-109.38,44.319,1989,6844
18.0625,"ParkW","Wyoming",-108.588,44.5,1989,6845
19.5625,"ParkW","Wyoming",-109.466,44.219,1989,6846
14.0625,"ParkW","Wyoming",-108.732,44.517,1989,6848
13.25,"ParkW","Wyoming",-109.23,44.458,1989,6850
20.0625,"ParkW","Wyoming",-108.848,44.871,1989,6851
7.25,"ParkW","Wyoming",-109.812,44.884,1989,6852
23.75,"ParkW","Wyoming",-109.203,44.391,1989,6853
22.4375,"ParkW","Wyoming",-109.985,44.045,1989,6854
17.75,"ParkW","Wyoming",-109.15,44.08,1989,6855
10.625,"ParkW","Wyoming",-108.64,44.362,1989,6856
38.9375,"ParkW","Wyoming",-109.33,44.79,1989,6857
3.9375,"ParkW","Wyoming",-109.546,44.018,1989,6858
33.125,"ParkW","Wyoming",-109.77,44.453,1989,6861
60.3125,"ParkW","Wyoming",-109.364,44.942,1989,6862
23.9375,"ParkW","Wyoming",-109.785,44.713,1989,6865
22.0625,"ParkW","Wyoming",-109.984,44.171,1989,6866
23.375,"ParkW","Wyoming",-109.458,44.238,1989,6867
15.875,"ParkW","Wyoming",-109.938,44.182,1989,6868
10.875,"ParkW","Wyoming",-108.586,44.151,1989,6871
37,"ParkW","Wyoming",-109.348,43.923,1989,6872
10.4375,"ParkW","Wyoming",-108.834,44.926,1989,6873
38.5625,"ParkW","Wyoming",-109.451,44.755,1989,6874
21.625,"ParkW","Wyoming",-109.378,44.109,1989,6877
22,"ParkW","Wyoming",-109.018,44.499,1989,6878
21.1875,"ParkW","Wyoming",-108.855,44.87,1989,6881
18.25,"ParkW","Wyoming",-108.9,44.121,1989,6882
12.6875,"ParkW","Wyoming",-108.687,44.531,1989,6883
22.875,"ParkW","Wyoming",-109.133,44.816,1989,6884
42.1875,"ParkW","Wyoming",-109.562,44.084,1989,6886
25.25,"ParkW","Wyoming",-109.148,43.824,1989,6888
21.3125,"ParkW","Wyoming",-109.031,44.99,1989,6889
46,"ParkW","Wyoming",-109.023,43.938,1989,6893
24.375,"ParkW","Wyoming",-109.117,44.668,1989,6894
22.5625,"ParkW","Wyoming",-109.541,44.601,1989,6895
22.8125,"ParkW","Wyoming",-109.203,44.386,1989,6896
33.9375,"ParkW","Wyoming",-109.695,44.24,1989,6897
32,"ParkW","Wyoming",-108.842,44.159,1989,6899
19.0625,"ParkW","Wyoming",-109.056,43.994,1989,6900
39.8125,"ParkW","Wyoming",-109.396,44.529,1989,6901
37.625,"ParkW","Wyoming",-109.631,43.952,1989,6902
30.125,"ParkW","Wyoming",-109.038,44.492,1989,6903
9,"ParkW","Wyoming",-108.608,44.355,1989,6904
12.6875,"ParkW","Wyoming",-109.014,44.8,1989,6905
23.0625,"ParkW","Wyoming",-108.884,44.486,1989,6906
11.0625,"ParkW","Wyoming",-109.368,44.572,1989,6907
31.5,"ParkW","Wyoming",-109.193,44.372,1989,6908
31,"ParkW","Wyoming",-109.04,43.946,1989,6910
28.75,"ParkW","Wyoming",-109.439,44.611,1989,6912
23.3125,"ParkW","Wyoming",-108.956,44.013,1989,6913
20.8125,"ParkW","Wyoming",-109.522,44.891,1989,6914
7.3125,"ParkW","Wyoming",-108.639,44.172,1989,6916
17.875,"ParkW","Wyoming",-109.765,44.642,1989,6917
11.75,"ParkW","Wyoming",-108.697,44.15,1989,6918
20.5,"ParkW","Wyoming",-108.763,44.878,1989,6919
2.8125,"ParkW","Wyoming",-109.966,44.564,1989,6920
23.125,"ParkW","Wyoming",-109.16,44.837,1989,6922
7.0625,"ParkW","Wyoming",-109.894,44.628,1989,6923
14.625,"ParkW","Wyoming",-108.963,44.863,1989,6924
32.375,"ParkW","Wyoming",-109.096,44.607,1989,6925
22.4375,"ParkW","Wyoming",-109.21,44.103,1989,6926
27,"ParkW","Wyoming",-109.307,44.801,1989,6927
20.5625,"ParkW","Wyoming",-109.08,44.412,1989,6928
8.375,"ParkW","Wyoming",-110.086,44.198,1989,6929
49,"ParkW","Wyoming",-109.316,44.641,1989,6930
1.375,"ParkW","Wyoming",-109.507,43.948,1989,6932
15.3125,"Big HornW","Wyoming",-107.458,44.325,1989,6933
3.125,"Big HornW","Wyoming",-108.517,44.257,1989,6934
30.125,"Big HornW","Wyoming",-107.484,44.518,1989,6935
8.5625,"Big HornW","Wyoming",-108.174,44.5,1989,6936
3.125,"Big HornW","Wyoming",-108.043,44.528,1989,6937
42.25,"Big HornW","Wyoming",-107.523,44.631,1989,6938
28.5625,"Big HornW","Wyoming",-107.499,44.379,1989,6939
8,"Big HornW","Wyoming",-108.098,44.366,1989,6941
17.25,"Big HornW","Wyoming",-108.188,44.966,1989,6943
4.4375,"Big HornW","Wyoming",-108.199,44.314,1989,6944
8.4375,"Big HornW","Wyoming",-108.407,44.261,1989,6946
9.4375,"Big HornW","Wyoming",-107.795,44.487,1989,6947
8.1875,"Big HornW","Wyoming",-108.179,44.34,1989,6948
6,"Big HornW","Wyoming",-108.104,44.445,1989,6949
4.4375,"Big HornW","Wyoming",-108.114,44.659,1989,6951
8.25,"Big HornW","Wyoming",-108.432,44.625,1989,6952
7.0625,"Big HornW","Wyoming",-107.841,44.374,1989,6953
20,"Big HornW","Wyoming",-107.845,44.699,1989,6955
10.1875,"Big HornW","Wyoming",-108.038,44.74,1989,6957
6.0625,"Big HornW","Wyoming",-108.319,44.724,1989,6958
4,"Big HornW","Wyoming",-108.396,44.282,1989,6960
8.375,"Big HornW","Wyoming",-108.042,44.24,1989,6961
24.6875,"Big HornW","Wyoming",-107.748,44.61,1989,6963
7.4375,"Big HornW","Wyoming",-107.881,44.413,1989,6964
7.5625,"Big HornW","Wyoming",-108.081,44.45,1989,6965
5,"Big HornW","Wyoming",-108.479,44.189,1989,6966
7.4375,"Big HornW","Wyoming",-107.765,44.381,1989,6968
8.75,"Big HornW","Wyoming",-107.748,44.281,1989,6969
7.0625,"Big HornW","Wyoming",-108.442,44.922,1989,6970
17.1875,"Big HornW","Wyoming",-108.082,44.245,1989,6972
15.0625,"Big HornW","Wyoming",-107.652,44.211,1989,6973
22.3125,"Big HornW","Wyoming",-107.31,44.477,1989,6974
16.1875,"Big HornW","Wyoming",-107.555,44.191,1989,6975
41.9375,"Big HornW","Wyoming",-108.098,44.448,1989,6976
39.25,"Big HornW","Wyoming",-107.335,44.303,1989,6978
8,"Big HornW","Wyoming",-107.819,44.34,1989,6979
8.8125,"Big HornW","Wyoming",-107.951,44.285,1989,6980
23.6875,"Big HornW","Wyoming",-107.786,44.66,1989,6981
6.5625,"Big HornW","Wyoming",-108.074,44.745,1989,6982
9.9375,"Big HornW","Wyoming",-108.012,44.646,1989,6983
20.8125,"Big HornW","Wyoming",-107.901,44.515,1989,6984
7,"Big HornW","Wyoming",-108.173,44.599,1989,6985
8,"Big HornW","Wyoming",-107.198,44.377,1989,6986
12.75,"Big HornW","Wyoming",-107.855,44.697,1989,6988
2.6875,"Big HornW","Wyoming",-107.969,44.357,1989,6989
32.375,"Big HornW","Wyoming",-107.601,44.392,1989,6990
7,"Big HornW","Wyoming",-108.228,44.221,1989,6992
2.25,"Big HornW","Wyoming",-108.183,44.705,1989,6993
4.5625,"Big HornW","Wyoming",-108.159,44.297,1989,6994
11.375,"Big HornW","Wyoming",-108.51,44.651,1989,6995
8.0625,"Big HornW","Wyoming",-108.434,44.551,1989,6996
10.25,"Big HornW","Wyoming",-108.088,44.196,1989,6997
30.8125,"Big HornW","Wyoming",-107.343,44.416,1989,6998
31.6875,"Big HornW","Wyoming",-107.638,44.596,1989,6999
31.1875,"Big HornW","Wyoming",-108.527,44.757,1989,7000
5.5625,"Big HornW","Wyoming",-108.25,44.581,1989,7002
8.375,"Big HornW","Wyoming",-108.455,44.779,1989,7004
11.875,"Big HornW","Wyoming",-108.557,44.464,1989,7005
7,"Big HornW","Wyoming",-107.901,44.319,1989,7006
31.875,"Big HornW","Wyoming",-107.6,44.686,1989,7007
4.125,"Big HornW","Wyoming",-108.071,44.674,1989,7008
21.3125,"Big HornW","Wyoming",-108.013,44.952,1989,7009
8.1875,"Big HornW","Wyoming",-108.185,44.254,1989,7010
38.6875,"Big HornW","Wyoming",-107.379,44.327,1989,7012
7.0625,"Big HornW","Wyoming",-107.819,44.282,1989,7013
16,"Big HornW","Wyoming",-107.959,44.28,1989,7014
37.75,"Big HornW","Wyoming",-108.008,44.958,1989,7015
6.875,"Big HornW","Wyoming",-108.075,44.267,1989,7016
21.25,"Big HornW","Wyoming",-107.755,44.587,1989,7017
7.25,"Big HornW","Wyoming",-107.72,44.453,1989,7018
5.3125,"Big HornW","Wyoming",-108.537,44.66,1989,7019
8.375,"Big HornW","Wyoming",-107.609,44.376,1989,7020
12.4375,"Big HornW","Wyoming",-107.748,44.574,1989,7021
7.3125,"Big HornW","Wyoming",-107.831,44.7,1989,7022
19.3125,"Big HornW","Wyoming",-107.74,44.603,1989,7023
10.25,"Big HornW","Wyoming",-107.971,44.173,1989,7024
7.5625,"Big HornW","Wyoming",-108.119,44.404,1989,7025
4,"Big HornW","Wyoming",-108.23,44.722,1989,7026
6.125,"Big HornW","Wyoming",-108.28,44.516,1989,7027
37.25,"Sheridan","Wyoming",-107.642,44.74,1989,7028
17.75,"Sheridan","Wyoming",-106.487,44.62,1989,7029
31.125,"Sheridan","Wyoming",-106.222,44.663,1989,7030
26.9375,"Sheridan","Wyoming",-106.273,44.642,1989,7032
50,"Sheridan","Wyoming",-107.862,44.979,1989,7033
23.3125,"Sheridan","Wyoming",-106.549,44.653,1989,7034
36.3125,"Sheridan","Wyoming",-107.176,44.705,1989,7035
21.875,"Sheridan","Wyoming",-106.229,44.598,1989,7036
26.125,"Sheridan","Wyoming",-106.404,44.596,1989,7038
40.9375,"Sheridan","Wyoming",-107.49,44.99,1989,7040
45.5,"Sheridan","Wyoming",-107.621,44.982,1989,7042
19.625,"Sheridan","Wyoming",-106.442,44.99,1989,7046
37.5625,"Sheridan","Wyoming",-106.739,44.662,1989,7047
31.5625,"Sheridan","Wyoming",-106.319,44.924,1989,7048
49,"Sheridan","Wyoming",-107.553,44.962,1989,7049
41.125,"Sheridan","Wyoming",-106.751,44.818,1989,7050
22.4375,"Sheridan","Wyoming",-106.414,44.96,1989,7051
19.4375,"Sheridan","Wyoming",-106.479,44.879,1989,7056
16.4375,"Sheridan","Wyoming",-106.359,44.653,1989,7058
19.375,"Sheridan","Wyoming",-106.878,44.97,1989,7061
25.875,"Sheridan","Wyoming",-106.384,44.832,1989,7065
25.3125,"Sheridan","Wyoming",-106.49,44.702,1989,7066
21.375,"Sheridan","Wyoming",-106.167,44.877,1989,7068
25.4375,"Sheridan","Wyoming",-106.406,44.565,1989,7069
40.75,"Sheridan","Wyoming",-107.138,44.778,1989,7070
15.5,"Sheridan","Wyoming",-106.259,44.648,1989,7072
23.625,"Sheridan","Wyoming",-106.588,44.875,1989,7074
39.9375,"Sheridan","Wyoming",-107.046,44.748,1989,7079
30.3125,"Sheridan","Wyoming",-106.758,44.837,1989,7081
25.3125,"Sheridan","Wyoming",-106.217,44.646,1989,7083
32.4375,"Sheridan","Wyoming",-107.364,44.579,1989,7084
23.5,"Sheridan","Wyoming",-107.04,44.708,1989,7085
24.625,"Sheridan","Wyoming",-106.314,44.877,1989,7086
29.875,"Sheridan","Wyoming",-106.161,44.693,1989,7087
33.1875,"Sheridan","Wyoming",-106.15,44.964,1989,7088
42.125,"Sheridan","Wyoming",-107.044,44.632,1989,7089
21.875,"Sheridan","Wyoming",-106.969,44.896,1989,7090
37.5625,"Sheridan","Wyoming",-106.203,44.953,1989,7091
38.875,"Sheridan","Wyoming",-106.631,44.626,1989,7092
20.75,"Sheridan","Wyoming",-106.125,44.57,1989,7094
33.375,"Sheridan","Wyoming",-107.505,44.652,1989,7097
31.375,"Sheridan","Wyoming",-106.651,44.774,1989,7098
27.125,"Sheridan","Wyoming",-106.449,44.56,1989,7102
31.875,"Sheridan","Wyoming",-106.76,44.863,1989,7103
43.9375,"Sheridan","Wyoming",-106.911,44.652,1989,7104
33.25,"Sheridan","Wyoming",-106.873,44.837,1989,7106
37.5,"Sheridan","Wyoming",-107.297,44.807,1989,7107
38.25,"Sheridan","Wyoming",-107.056,44.594,1989,7108
17.625,"Sheridan","Wyoming",-106.176,44.567,1989,7109
26.5,"Sheridan","Wyoming",-106.418,44.771,1989,7110
34.375,"Sheridan","Wyoming",-107.124,44.819,1989,7111
28.8125,"Sheridan","Wyoming",-106.321,44.777,1989,7112
52.875,"Sheridan","Wyoming",-107.788,44.953,1989,7114
43.75,"Sheridan","Wyoming",-107.291,44.723,1989,7115
26.0625,"Campbell","Wyoming",-105.651,44.364,1989,7116
20.25,"Campbell","Wyoming",-105.561,43.501,1989,7118
33.8125,"Campbell","Wyoming",-105.497,44.576,1989,7119
21.3125,"Campbell","Wyoming",-105.961,44.234,1989,7120
26.25,"Campbell","Wyoming",-106,44.15,1989,7121
17.8125,"Campbell","Wyoming",-105.315,44.476,1989,7122
25.125,"Campbell","Wyoming",-105.536,43.86,1989,7123
15.3125,"Campbell","Wyoming",-105.641,43.572,1989,7124
20.6875,"Campbell","Wyoming",-105.288,44.45,1989,7125
30.1875,"Campbell","Wyoming",-105.736,44.225,1989,7126
28.5,"Campbell","Wyoming",-105.723,44.032,1989,7127
22.4375,"Campbell","Wyoming",-105.167,43.628,1989,7128
24.875,"Campbell","Wyoming",-105.967,44.806,1989,7129
27.1875,"Campbell","Wyoming",-105.776,43.927,1989,7130
26.5,"Campbell","Wyoming",-105.25,44.108,1989,7131
21.875,"Campbell","Wyoming",-105.513,43.64,1989,7132
27.8125,"Campbell","Wyoming",-105.151,44.583,1989,7133
23.5,"Campbell","Wyoming",-105.834,43.719,1989,7134
30.1875,"Campbell","Wyoming",-105.3,44.244,1989,7135
30.375,"Campbell","Wyoming",-105.66,44.143,1989,7136
45.6875,"Campbell","Wyoming",-105.538,44.822,1989,7138
19.375,"Campbell","Wyoming",-105.879,44.823,1989,7139
26.1875,"Campbell","Wyoming",-105.79,44.843,1989,7141
29.625,"Campbell","Wyoming",-105.701,44.934,1989,7142
27.875,"Campbell","Wyoming",-105.44,43.989,1989,7143
28.9375,"Campbell","Wyoming",-105.381,44.677,1989,7144
18.125,"Campbell","Wyoming",-105.693,44.062,1989,7145
36.25,"Campbell","Wyoming",-106.007,44.568,1989,7146
25.6875,"Campbell","Wyoming",-105.453,43.935,1989,7149
25.375,"Campbell","Wyoming",-105.519,44.452,1989,7150
36.875,"Campbell","Wyoming",-105.269,44.884,1989,7152
14.0625,"Campbell","Wyoming",-105.939,43.689,1989,7153
26.5,"Campbell","Wyoming",-105.658,44.316,1989,7154
18.4375,"Campbell","Wyoming",-105.342,44.901,1989,7155
28.625,"Campbell","Wyoming",-105.162,44.386,1989,7156
30.1875,"Campbell","Wyoming",-105.287,44.461,1989,7157
19.1875,"Campbell","Wyoming",-105.854,44.915,1989,7158
24.5,"Campbell","Wyoming",-105.627,44.42,1989,7159
31.25,"Campbell","Wyoming",-105.379,44.313,1989,7161
27.375,"Campbell","Wyoming",-105.743,44.363,1989,7162
21.375,"Campbell","Wyoming",-105.119,43.62,1989,7163
20.1875,"Campbell","Wyoming",-105.984,43.956,1989,7164
33.75,"Campbell","Wyoming",-105.249,44.965,1989,7165
24.75,"Campbell","Wyoming",-105.846,44.112,1989,7166
23.4375,"Campbell","Wyoming",-105.763,44.813,1989,7167
36.75,"Campbell","Wyoming",-105.791,44.997,1989,7168
31.6875,"Campbell","Wyoming",-105.626,44.39,1989,7169
30.125,"Campbell","Wyoming",-105.229,43.966,1989,7170
19.9375,"Campbell","Wyoming",-105.268,43.794,1989,7171
30.75,"Campbell","Wyoming",-105.177,44.91,1989,7172
20.125,"Campbell","Wyoming",-105.203,43.871,1989,7173
21.3125,"Campbell","Wyoming",-105.984,44.456,1989,7174
31.125,"Campbell","Wyoming",-105.209,44.773,1989,7175
26.625,"Campbell","Wyoming",-105.238,43.681,1989,7177
19.75,"Campbell","Wyoming",-105.371,43.635,1989,7178
15.5,"Campbell","Wyoming",-105.41,44.237,1989,7179
23.3125,"Campbell","Wyoming",-105.45,43.595,1989,7180
26,"Campbell","Wyoming",-105.787,43.931,1989,7182
37.375,"Campbell","Wyoming",-105.603,44.297,1989,7183
20.75,"Campbell","Wyoming",-105.539,43.497,1989,7184
28.0625,"Campbell","Wyoming",-105.599,44.553,1989,7186
22.4375,"Campbell","Wyoming",-105.669,44.937,1989,7187
26.5,"Campbell","Wyoming",-105.362,44.668,1989,7188
20.1875,"Campbell","Wyoming",-105.318,43.531,1989,7190
26.125,"Campbell","Wyoming",-105.401,44.089,1989,7191
16,"Campbell","Wyoming",-105.131,44.854,1989,7192
28.5625,"Campbell","Wyoming",-105.73,43.857,1989,7193
14.375,"Campbell","Wyoming",-105.909,43.812,1989,7194
25.6875,"Campbell","Wyoming",-105.615,44.811,1989,7195
24.5,"Campbell","Wyoming",-105.366,44.181,1989,7197
13.25,"Campbell","Wyoming",-105.266,44.745,1989,7199
23.125,"Campbell","Wyoming",-105.776,44.647,1989,7200
